property_id,url,property_type,price,rooms,area,state,facades_number,is_furnished,has_terrace,has_garden,has_equipped_kitchen,has_swimming_pool,has_open_fire,property_subtype,postal_code,locality,sale_type
RBU59643,https://immovlan.be/en/detail/mixed-building/for-sale/9200/dendermonde/rbu59643,Other,395000.0,2.0,184.0,Normal,3.0,0.0,,,1.0,0.0,,mixed-building,9200.0,dendermonde,standard
RBU59644,https://immovlan.be/en/detail/residence/for-sale/9200/dendermonde/rbu59644,House,395000.0,2.0,184.0,Normal,3.0,0.0,,,1.0,0.0,,residence,9200.0,dendermonde,standard
RBU59670,https://immovlan.be/en/detail/residence/for-sale/3580/beringen/rbu59670,House,1175000.0,15.0,422.0,Excellent,4.0,0.0,,,,,,residence,3580.0,beringen,standard
RBU59671,https://immovlan.be/en/detail/residence/for-sale/3583/paal/rbu59671,House,329000.0,3.0,214.0,Normal,3.0,0.0,,,,,,residence,3583.0,paal,standard
RBU59675,https://immovlan.be/en/detail/residence/for-sale/3582/koersel/rbu59675,House,315000.0,3.0,144.0,Normal,3.0,0.0,,,,,,residence,3582.0,koersel,standard
RBU60139,https://immovlan.be/en/detail/residence/for-sale/3582/koersel/rbu60139,House,249000.0,3.0,170.0,Fully renovated,3.0,,,,1.0,,,residence,3582.0,koersel,standard
RBU60160,https://immovlan.be/en/detail/residence/for-sale/3580/beringen/rbu60160,House,355000.0,3.0,,nan,2.0,,,,,,,residence,3580.0,beringen,standard
RBU60163,https://immovlan.be/en/detail/residence/for-sale/3582/koersel/rbu60163,House,239000.0,3.0,138.0,nan,2.0,,,,,,,residence,3582.0,koersel,standard
RBU60164,https://immovlan.be/en/detail/residence/for-sale/3580/beringen/rbu60164,House,349000.0,5.0,278.0,nan,2.0,,,,,,,residence,3580.0,beringen,standard
RBU60169,https://immovlan.be/en/detail/residence/for-sale/3581/beverlo/rbu60169,House,239000.0,3.0,146.0,nan,2.0,,,,,,,residence,3581.0,beverlo,standard
RBU60181,https://immovlan.be/en/detail/residence/for-sale/9400/voorde/rbu60181,House,375000.0,3.0,578.0,To be renovated,,0.0,,,,,,residence,9400.0,voorde,standard
RBU60185,https://immovlan.be/en/detail/villa/for-sale/9400/ninove/rbu60185,House,650000.0,6.0,329.0,Normal,,,,,,,,villa,9400.0,ninove,standard
RBU60205,https://immovlan.be/en/detail/residence/for-sale/8793/sint-eloois-vijve/rbu60205,House,351500.0,3.0,168.0,New,3.0,0.0,,,1.0,0.0,,residence,8793.0,sint-eloois-vijve,standard
RBU60206,https://immovlan.be/en/detail/residence/for-sale/9600/ronse/rbu60206,House,125000.0,3.0,125.0,To be renovated,4.0,0.0,,,1.0,0.0,,residence,9600.0,ronse,standard
RBU60266,https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbu60266,House,299000.0,2.0,106.0,To renovate,3.0,0.0,,,1.0,0.0,,residence,1500.0,halle,standard
RBU60523,https://immovlan.be/en/detail/residence/for-sale/9402/meerbeke/rbu60523,House,179000.0,3.0,120.0,Normal,3.0,0.0,,,,0.0,,residence,9402.0,meerbeke,standard
RBU60572,https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rbu60572,House,345000.0,1.0,50.0,nan,,,,,,,,residence,8000.0,brugge,standard
RBU60678,https://immovlan.be/en/detail/residence/for-sale/9120/melsele/rbu60678,House,275000.0,2.0,137.0,Fully renovated,,,,,,,,residence,9120.0,melsele,standard
RBU60682,https://immovlan.be/en/detail/residence/for-sale/1850/grimbergen/rbu60682,House,649000.0,5.0,340.0,To be renovated,3.0,0.0,,,,,,residence,1850.0,grimbergen,standard
RBU60692,https://immovlan.be/en/detail/residence/for-sale/1501/buizingen/rbu60692,House,420000.0,3.0,155.0,Normal,3.0,0.0,,,1.0,0.0,,residence,1501.0,buizingen,standard
RBU60853,https://immovlan.be/en/detail/residence/for-sale/3580/beringen/rbu60853,House,439000.0,3.0,147.0,Normal,4.0,0.0,,,,,,residence,3580.0,beringen,standard
RBU60855,https://immovlan.be/en/detail/residence/for-sale/3580/beringen/rbu60855,House,,3.0,175.0,Normal,4.0,0.0,,,,,,residence,3580.0,beringen,standard
RBU60859,https://immovlan.be/en/detail/residence/for-sale/8791/beveren-leie/rbu60859,House,325000.0,3.0,180.0,Normal,3.0,0.0,,1.0,1.0,0.0,,residence,8791.0,beveren-leie,standard
RBU60860,https://immovlan.be/en/detail/residence/for-sale/9120/beveren/rbu60860,House,599000.0,2.0,179.0,Normal,4.0,0.0,,,,,,residence,9120.0,beveren,standard
RBU60865,https://immovlan.be/en/detail/residence/for-sale/8790/waregem/rbu60865,House,295000.0,3.0,150.0,To be renovated,4.0,0.0,,1.0,,0.0,,residence,8790.0,waregem,standard
RBU60881,https://immovlan.be/en/detail/residence/for-sale/2840/terhagen/rbu60881,House,309000.0,3.0,124.0,Normal,2.0,0.0,,1.0,,,,residence,2840.0,terhagen,standard
RBU60928,https://immovlan.be/en/detail/residence/for-sale/2480/dessel/rbu60928,House,245000.0,3.0,144.0,nan,3.0,0.0,,,,,,residence,2480.0,dessel,standard
RBU60997,https://immovlan.be/en/detail/residence/for-sale/3580/beringen/rbu60997,House,299000.0,3.0,145.0,To be renovated,4.0,0.0,,,,,,residence,3580.0,beringen,standard
RBU60999,https://immovlan.be/en/detail/residence/for-sale/3580/beringen/rbu60999,House,189000.0,3.0,126.0,nan,,0.0,,,,,,residence,3580.0,beringen,standard
RBU61001,https://immovlan.be/en/detail/residence/for-sale/2200/herentals/rbu61001,House,425000.0,3.0,378.0,To be renovated,2.0,0.0,,,,,,residence,2200.0,herentals,standard
RBU61275,https://immovlan.be/en/detail/residence/for-sale/8530/harelbeke/rbu61275,House,265000.0,2.0,140.0,nan,,,,,,,,residence,8530.0,harelbeke,standard
RBU61285,https://immovlan.be/en/detail/residence/for-sale/2223/schriek/rbu61285,House,1195000.0,3.0,404.0,Excellent,4.0,,,,,,,residence,2223.0,schriek,standard
RBU61354,https://immovlan.be/en/detail/residence/for-sale/9120/haasdonk/rbu61354,House,579000.0,3.0,169.0,New,3.0,0.0,,,,,,residence,9120.0,haasdonk,standard
RBU61377,https://immovlan.be/en/detail/residence/for-sale/9800/astene/rbu61377,House,445000.0,4.0,217.0,nan,,,,,,,,residence,9800.0,astene,standard
RBU61388,https://immovlan.be/en/detail/residence/for-sale/6040/jumet/rbu61388,House,135000.0,2.0,130.0,To be renovated,3.0,0.0,,1.0,,,,residence,6040.0,jumet,standard
RBU61395,https://immovlan.be/en/detail/mixed-building/for-sale/7500/tournai/rbu61395,Other,165000.0,4.0,150.0,To be renovated,2.0,,,,1.0,0.0,,mixed-building,7500.0,tournai,standard
RBU61427,https://immovlan.be/en/detail/residence/for-sale/3582/koersel/rbu61427,House,485000.0,3.0,283.0,nan,2.0,,,,,,,residence,3582.0,koersel,standard
RBU61461,https://immovlan.be/en/detail/mixed-building/for-sale/9400/voorde/rbu61461,Other,375000.0,3.0,578.0,To be renovated,,0.0,,,,,,mixed-building,9400.0,voorde,standard
RBU61494,https://immovlan.be/en/detail/residence/for-sale/9550/herzele/rbu61494,House,379000.0,2.0,160.0,Excellent,,0.0,,1.0,,,,residence,9550.0,herzele,standard
RBU61516,https://immovlan.be/en/detail/residence/for-sale/9400/ninove/rbu61516,House,475000.0,3.0,160.0,Excellent,3.0,,,,1.0,,,residence,9400.0,ninove,standard
RBU61585,https://immovlan.be/en/detail/residence/for-sale/2220/heist-op-den-berg/rbu61585,House,649000.0,4.0,197.0,nan,4.0,,,,,,,residence,2220.0,heist-op-den-berg,standard
RBU61948,https://immovlan.be/en/detail/residence/for-sale/3900/pelt/rbu61948,House,353000.0,3.0,,New,3.0,,,,,,,residence,3900.0,pelt,standard
RBU61953,https://immovlan.be/en/detail/residence/for-sale/3900/pelt/rbu61953,House,332500.0,3.0,,New,2.0,,,,,,,residence,3900.0,pelt,standard
RBU61956,https://immovlan.be/en/detail/residence/for-sale/3900/pelt/rbu61956,House,331000.0,3.0,,New,2.0,,,,,,,residence,3900.0,pelt,standard
RBU61965,https://immovlan.be/en/detail/residence/for-sale/3900/pelt/rbu61965,House,328500.0,3.0,,New,2.0,,,,,,,residence,3900.0,pelt,standard
RBU61966,https://immovlan.be/en/detail/residence/for-sale/3900/pelt/rbu61966,House,327500.0,3.0,,New,2.0,,,,,,,residence,3900.0,pelt,standard
RBU61968,https://immovlan.be/en/detail/residence/for-sale/3900/pelt/rbu61968,House,341000.0,3.0,,New,3.0,,,,,,,residence,3900.0,pelt,standard
RBU61995,https://immovlan.be/en/detail/villa/for-sale/8300/knokke-heist/rbu61995,House,950000.0,3.0,215.0,To be renovated,4.0,0.0,,,,,,villa,8300.0,knokke-heist,standard
RBU61997,https://immovlan.be/en/detail/residence/for-sale/9150/bazel/rbu61997,House,298000.0,2.0,,nan,2.0,0.0,,,,,,residence,9150.0,bazel,standard
RBU62000,https://immovlan.be/en/detail/residence/for-sale/3800/sint-truiden/rbu62000,House,534000.0,2.0,221.0,Fully renovated,4.0,,,,1.0,,,residence,3800.0,sint-truiden,standard
RBU62039,https://immovlan.be/en/detail/residence/for-sale/2220/heist-op-den-berg/rbu62039,House,455000.0,4.0,223.0,Normal,,0.0,,,,,,residence,2220.0,heist-op-den-berg,standard
RBU62084,https://immovlan.be/en/detail/residence/for-sale/8551/heestert/rbu62084,House,174000.0,5.0,234.0,nan,3.0,,,,,,,residence,8551.0,heestert,standard
RBU62100,https://immovlan.be/en/detail/residence/for-sale/9200/dendermonde/rbu62100,House,675000.0,6.0,599.0,To be renovated,,,,,,,,residence,9200.0,dendermonde,standard
RBU62105,https://immovlan.be/en/detail/residence/for-sale/9940/evergem/rbu62105,House,275000.0,3.0,140.0,Normal,,0.0,,,,,,residence,9940.0,evergem,standard
RBU62147,https://immovlan.be/en/detail/residence/for-sale/8370/blankenberge/rbu62147,House,449000.0,3.0,155.0,nan,4.0,,,,,,,residence,8370.0,blankenberge,standard
RBU62156,https://immovlan.be/en/detail/residence/for-sale/9120/vrasene/rbu62156,House,499000.0,4.0,208.0,Normal,3.0,0.0,,,,,,residence,9120.0,vrasene,standard
RBU62285,https://immovlan.be/en/detail/mixed-building/for-sale/2220/heist-op-den-berg/rbu62285,Other,425000.0,4.0,317.0,To renovate,4.0,,,,1.0,,,mixed-building,2220.0,heist-op-den-berg,standard
RBU62335,https://immovlan.be/en/detail/residence/for-sale/9400/appelterre-eichem/rbu62335,House,298000.0,4.0,210.0,To renovate,3.0,0.0,,,1.0,,,residence,9400.0,appelterre-eichem,standard
RBU62390,https://immovlan.be/en/detail/residence/for-sale/8800/roeselare/rbu62390,House,279000.0,4.0,148.0,nan,2.0,,,,,,,residence,8800.0,roeselare,standard
RBU62399,https://immovlan.be/en/detail/residence/for-sale/7000/mons/rbu62399,House,195000.0,2.0,103.0,nan,,0.0,,1.0,,,,residence,7000.0,mons,standard
RBU62400,https://immovlan.be/en/detail/residence/for-sale/6560/solre-sur-sambre/rbu62400,House,80000.0,3.0,235.0,To be renovated,3.0,0.0,,,,,,residence,6560.0,solre-sur-sambre,standard
RBU62402,https://immovlan.be/en/detail/residence/for-sale/9400/ninove/rbu62402,House,325000.0,2.0,180.0,Normal,,0.0,,,,,,residence,9400.0,ninove,standard
RBU62403,https://immovlan.be/en/detail/residence/for-sale/8790/waregem/rbu62403,House,,3.0,600.0,Normal,4.0,1.0,,,1.0,1.0,,residence,8790.0,waregem,standard
RBU62408,https://immovlan.be/en/detail/residence/for-sale/2221/booischot/rbu62408,House,368000.0,3.0,,New,2.0,0.0,,,,,,residence,2221.0,booischot,standard
RBU62409,https://immovlan.be/en/detail/residence/for-sale/2221/booischot/rbu62409,House,368000.0,3.0,,New,2.0,0.0,,,,,,residence,2221.0,booischot,standard
RBU62412,https://immovlan.be/en/detail/residence/for-sale/3580/beringen/rbu62412,House,335000.0,4.0,193.0,Normal,4.0,,,,1.0,,,residence,3580.0,beringen,standard
RBU62441,https://immovlan.be/en/detail/residence/for-sale/9400/voorde/rbu62441,House,549000.0,3.0,200.0,New,,0.0,,1.0,,1.0,,residence,9400.0,voorde,standard
RBU62466,https://immovlan.be/en/detail/residence/for-sale/9400/ninove/rbu62466,House,475000.0,4.0,215.0,nan,2.0,,,,1.0,,,residence,9400.0,ninove,standard
RBU62475,https://immovlan.be/en/detail/mixed-building/for-sale/1500/halle/rbu62475,Other,189000.0,,96.0,To be renovated,2.0,0.0,,,,0.0,,mixed-building,1500.0,halle,standard
RBU62476,https://immovlan.be/en/detail/mixed-building/for-sale/9400/ninove/rbu62476,Other,410000.0,3.0,166.0,To renovate,3.0,0.0,,,1.0,,,mixed-building,9400.0,ninove,standard
RBU62477,https://immovlan.be/en/detail/residence/for-sale/9400/ninove/rbu62477,House,410000.0,3.0,166.0,To renovate,3.0,0.0,,,1.0,,,residence,9400.0,ninove,standard
RBU62532,https://immovlan.be/en/detail/residence/for-sale/8560/gullegem/rbu62532,House,378000.0,3.0,143.0,nan,2.0,,,,,,,residence,8560.0,gullegem,standard
RBU62544,https://immovlan.be/en/detail/residence/for-sale/8792/desselgem/rbu62544,House,379000.0,3.0,144.0,Normal,3.0,0.0,,1.0,1.0,0.0,,residence,8792.0,desselgem,standard
RBU62551,https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbu62551,House,469000.0,2.0,150.0,nan,2.0,,,,,,,residence,1500.0,halle,standard
RBU62561,https://immovlan.be/en/detail/residence/for-sale/8552/moen/rbu62561,House,345000.0,3.0,184.0,nan,2.0,,,,,,,residence,8552.0,moen,standard
RBU62562,https://immovlan.be/en/detail/residence/for-sale/3580/beringen/rbu62562,House,299000.0,3.0,157.0,nan,2.0,,,,,,,residence,3580.0,beringen,standard
RBU62628,https://immovlan.be/en/detail/residence/for-sale/9940/ertvelde/rbu62628,House,320000.0,3.0,150.0,nan,3.0,,,,,,,residence,9940.0,ertvelde,standard
RBU62664,https://immovlan.be/en/detail/residence/for-sale/9130/kieldrecht/rbu62664,House,525000.0,4.0,232.0,Normal,2.0,0.0,,1.0,,,,residence,9130.0,kieldrecht,standard
RBU62697,https://immovlan.be/en/detail/residence/for-sale/1850/grimbergen/rbu62697,House,329000.0,3.0,112.0,Normal,3.0,0.0,,,,,,residence,1850.0,grimbergen,standard
RBU62976,https://immovlan.be/en/detail/residence/for-sale/8301/duinbergen/rbu62976,House,1325000.0,6.0,258.0,nan,2.0,,,,,,,residence,8301.0,duinbergen,standard
RBU62977,https://immovlan.be/en/detail/residence/for-sale/9630/zwalm/rbu62977,House,169000.0,3.0,120.0,To be renovated,,,,,,,,residence,9630.0,zwalm,standard
RBU63000,https://immovlan.be/en/detail/villa/for-sale/8790/waregem/rbu63000,House,449000.0,3.0,160.0,nan,4.0,,,,,,,villa,8790.0,waregem,standard
RBU63087,https://immovlan.be/en/detail/mixed-building/for-sale/9688/schorisse/rbu63087,Other,650000.0,1.0,200.0,Excellent,3.0,,,,1.0,0.0,,mixed-building,9688.0,schorisse,standard
RBU63107,https://immovlan.be/en/detail/residence/for-sale/1501/buizingen/rbu63107,House,249000.0,3.0,100.0,Normal,,0.0,,,,,,residence,1501.0,buizingen,standard
RBU63284,https://immovlan.be/en/detail/residence/for-sale/7090/hennuyeres/rbu63284,House,750000.0,4.0,550.0,Normal,4.0,0.0,,1.0,,,,residence,7090.0,hennuyeres,standard
RBU64192,https://immovlan.be/en/detail/residence/for-sale/9400/nederhasselt/rbu64192,House,399000.0,3.0,160.0,New,3.0,0.0,,,1.0,0.0,,residence,9400.0,nederhasselt,standard
RBU64216,https://immovlan.be/en/detail/residence/for-sale/3581/beverlo/rbu64216,House,425450.0,3.0,125.0,New,3.0,0.0,,,1.0,,,residence,3581.0,beverlo,standard
RBU64223,https://immovlan.be/en/detail/residence/for-sale/3582/koersel/rbu64223,House,315000.0,4.0,205.0,New,3.0,,,,,,,residence,3582.0,koersel,standard
RBU64229,https://immovlan.be/en/detail/residence/for-sale/9200/appels/rbu64229,House,399000.0,3.0,195.0,Fully renovated,,,,,,,,residence,9200.0,appels,standard
RBU64244,https://immovlan.be/en/detail/residence/for-sale/8790/waregem/rbu64244,House,548000.0,3.0,200.0,New,3.0,0.0,,1.0,1.0,0.0,,residence,8790.0,waregem,standard
RBU64255,https://immovlan.be/en/detail/residence/for-sale/1502/lembeek/rbu64255,House,399000.0,4.0,492.0,To be renovated,,0.0,,,,,,residence,1502.0,lembeek,standard
RBU64265,https://immovlan.be/en/detail/residence/for-sale/3583/paal/rbu64265,House,169000.0,2.0,106.0,To be renovated,2.0,0.0,,,,,,residence,3583.0,paal,standard
RBU64337,https://immovlan.be/en/detail/residence/for-sale/4040/herstal/rbu64337,House,139000.0,3.0,97.0,nan,2.0,,,,,,,residence,4040.0,herstal,standard
RBU64380,https://immovlan.be/en/detail/residence/for-sale/3070/kortenberg/rbu64380,House,525000.0,4.0,224.0,Normal,3.0,0.0,,,,,,residence,3070.0,kortenberg,standard
RBU64381,https://immovlan.be/en/detail/bungalow/for-sale/9190/stekene/rbu64381,Other,355000.0,3.0,,Normal,4.0,0.0,,,,,,bungalow,9190.0,stekene,standard
RBU64382,https://immovlan.be/en/detail/residence/for-sale/9180/moerbeke-waas/rbu64382,House,429000.0,6.0,461.0,To be renovated,,0.0,,,,,,residence,9180.0,moerbeke-waas,standard
RBU64383,https://immovlan.be/en/detail/residence/for-sale/9120/kallo/rbu64383,House,415000.0,4.0,186.0,Normal,3.0,0.0,,1.0,,,,residence,9120.0,kallo,standard
RBU64384,https://immovlan.be/en/detail/residence/for-sale/9130/kieldrecht/rbu64384,House,375000.0,4.0,230.0,Normal,3.0,0.0,,1.0,,,,residence,9130.0,kieldrecht,standard
RBU64386,https://immovlan.be/en/detail/residence/for-sale/9070/heusden/rbu64386,House,289000.0,2.0,148.0,Normal,3.0,0.0,,,,,,residence,9070.0,heusden,standard
RBU64389,https://immovlan.be/en/detail/residence/for-sale/3500/hasselt/rbu64389,House,249000.0,4.0,200.0,nan,3.0,0.0,,,,,,residence,3500.0,hasselt,standard
RBU64390,https://immovlan.be/en/detail/residence/for-sale/3580/beringen/rbu64390,House,484172.0,3.0,174.0,New,4.0,0.0,,,,,,residence,3580.0,beringen,standard
RBU64394,https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/rbu64394,House,149000.0,3.0,156.0,nan,2.0,0.0,,,,,,residence,8500.0,kortrijk,standard
RBU64397,https://immovlan.be/en/detail/residence/for-sale/1780/wemmel/rbu64397,House,695000.0,3.0,175.0,Excellent,4.0,0.0,,,,,,residence,1780.0,wemmel,standard
RBU64398,https://immovlan.be/en/detail/residence/for-sale/8720/wakken/rbu64398,House,445000.0,3.0,299.0,Normal,,0.0,,,,,,residence,8720.0,wakken,standard
RBU64400,https://immovlan.be/en/detail/residence/for-sale/9220/hamme/rbu64400,House,485000.0,5.0,331.0,Normal,2.0,0.0,,,,,,residence,9220.0,hamme,standard
RBU64402,https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rbu64402,House,459000.0,3.0,,nan,,,,,,,,residence,8000.0,brugge,standard
RBU64404,https://immovlan.be/en/detail/residence/for-sale/2030/antwerp/rbu64404,House,299900.0,2.0,,Normal,3.0,,,,,,,residence,2030.0,antwerp,standard
RBU64405,https://immovlan.be/en/detail/mixed-building/for-sale/3071/erps-kwerps/rbu64405,Other,530000.0,5.0,260.0,To be renovated,4.0,0.0,,,,,,mixed-building,3071.0,erps-kwerps,standard
RBU64407,https://immovlan.be/en/detail/residence/for-sale/9620/zottegem/rbu64407,House,325000.0,3.0,122.0,To be renovated,,0.0,,,,,,residence,9620.0,zottegem,standard
RBU64409,https://immovlan.be/en/detail/residence/for-sale/2570/duffel/rbu64409,House,598000.0,4.0,264.0,nan,,0.0,,,,,,residence,2570.0,duffel,standard
RBU64411,https://immovlan.be/en/detail/residence/for-sale/3980/tessenderlo/rbu64411,House,175000.0,3.0,,nan,3.0,,,,,,,residence,3980.0,tessenderlo,standard
RBU64412,https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/rbu64412,House,545000.0,3.0,249.0,Excellent,2.0,,,,1.0,,,residence,8500.0,kortrijk,standard
RBU64413,https://immovlan.be/en/detail/residence/for-sale/3560/lummen/rbu64413,House,250000.0,3.0,137.0,To be renovated,4.0,,,,,,,residence,3560.0,lummen,standard
RBU64424,https://immovlan.be/en/detail/residence/for-sale/2235/westmeerbeek/rbu64424,House,320000.0,3.0,192.0,Normal,4.0,0.0,,,,,,residence,2235.0,westmeerbeek,standard
RBU64426,https://immovlan.be/en/detail/residence/for-sale/3000/leuven/rbu64426,House,745000.0,3.0,151.0,nan,,,,,,,,residence,3000.0,leuven,standard
RBU64427,https://immovlan.be/en/detail/residence/for-sale/3111/wezemaal/rbu64427,House,350000.0,3.0,,nan,3.0,,,,1.0,,,residence,3111.0,wezemaal,standard
RBU64428,https://immovlan.be/en/detail/residence/for-sale/2221/booischot/rbu64428,House,335000.0,2.0,157.0,nan,4.0,,,,,,,residence,2221.0,booischot,standard
RBU64429,https://immovlan.be/en/detail/mixed-building/for-sale/3111/wezemaal/rbu64429,Other,350000.0,3.0,,nan,3.0,,,,1.0,,,mixed-building,3111.0,wezemaal,standard
RBU64434,https://immovlan.be/en/detail/residence/for-sale/8530/harelbeke/rbu64434,House,189000.0,4.0,150.0,nan,,,,,,,,residence,8530.0,harelbeke,standard
RBU64440,https://immovlan.be/en/detail/residence/for-sale/2640/mortsel/rbu64440,House,699000.0,4.0,183.0,Normal,2.0,0.0,,1.0,,,,residence,2640.0,mortsel,standard
RBU64443,https://immovlan.be/en/detail/residence/for-sale/2200/herentals/rbu64443,House,449000.0,4.0,208.0,Normal,2.0,0.0,,,,,,residence,2200.0,herentals,standard
RBU64447,https://immovlan.be/en/detail/residence/for-sale/8587/spiere-helkijn/rbu64447,House,365000.0,3.0,203.0,Normal,2.0,0.0,,1.0,,,,residence,8587.0,spiere-helkijn,standard
RBU64458,https://immovlan.be/en/detail/villa/for-sale/8710/ooigem/rbu64458,House,1750000.0,5.0,480.0,nan,4.0,0.0,,,,1.0,,villa,8710.0,ooigem,standard
RBU64471,https://immovlan.be/en/detail/residence/for-sale/3583/paal/rbu64471,House,439000.0,3.0,150.0,Excellent,4.0,,,1.0,,,,residence,3583.0,paal,standard
RBU64474,https://immovlan.be/en/detail/residence/for-sale/1851/humbeek/rbu64474,House,375000.0,4.0,157.0,nan,4.0,,,,,,,residence,1851.0,humbeek,standard
